location_id,location_ods_code,location_name,care_home,location_type,location_primary_inspection_category,location_street_address,location_address_line_2,location_city,location_post_code,location_local_authority,location_region,location_nhs_region,location_onspd_ccg_code,location_onspd_ccg,location_commissioning_ccg_code,location_commissioning_ccg_name,service_population_group,domain,latest_rating,publication_date,report_type,inherited_rating_y_n,url,provider_id,provider_name,brand_id,brand_name,pc_norm,latitude,longitude,easting,northing,constituency,district,ward_name,lsoa_name,lsoa_code,imd,imd_decile
1-10840758415,,Arc Healthcare Ltd - Dental Services,N,Primary Dental Care,Dentists,2 Watergate Street,,Ellesmere,SY12 0EU,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Regulations met,23/12/2024,Location,N,http://www.cqc.org.uk/location/1-10840758415,1-10278154140,ARC Healthcare Ltd,-,-,SY120EU,52.90786,-2.891929,340111,334865,North Shropshire,Shropshire,Ellesmere Urban,Shropshire 004C,E01028866,13376,5
1-10858105298,VNJF3,Willow Home Care (Telford),N,Social Care Org,Community based adult social care services,9 High Street,Madeley,Telford,TF7 5AQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Requires improvement,21/12/2021,Location,N,http://www.cqc.org.uk/location/1-10858105298,1-2283290970,Willow Home Care Ltd,-,-,TF75AQ,52.636558,-2.448249,369762,304407,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-10858105298,VNJF3,Willow Home Care (Telford),N,Social Care Org,Community based adult social care services,9 High Street,Madeley,Telford,TF7 5AQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Requires improvement,21/12/2021,Location,N,http://www.cqc.org.uk/location/1-10858105298,1-2283290970,Willow Home Care Ltd,-,-,TF75AQ,52.636558,-2.448249,369762,304407,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-10858105298,VNJF3,Willow Home Care (Telford),N,Social Care Org,Community based adult social care services,9 High Street,Madeley,Telford,TF7 5AQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Requires improvement,21/12/2021,Location,N,http://www.cqc.org.uk/location/1-10858105298,1-2283290970,Willow Home Care Ltd,-,-,TF75AQ,52.636558,-2.448249,369762,304407,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-10858105298,VNJF3,Willow Home Care (Telford),N,Social Care Org,Community based adult social care services,9 High Street,Madeley,Telford,TF7 5AQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,21/12/2021,Location,N,http://www.cqc.org.uk/location/1-10858105298,1-2283290970,Willow Home Care Ltd,-,-,TF75AQ,52.636558,-2.448249,369762,304407,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-10858105298,VNJF3,Willow Home Care (Telford),N,Social Care Org,Community based adult social care services,9 High Street,Madeley,Telford,TF7 5AQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,21/12/2021,Location,N,http://www.cqc.org.uk/location/1-10858105298,1-2283290970,Willow Home Care Ltd,-,-,TF75AQ,52.636558,-2.448249,369762,304407,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-10858105298,VNJF3,Willow Home Care (Telford),N,Social Care Org,Community based adult social care services,9 High Street,Madeley,Telford,TF7 5AQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,21/12/2021,Location,N,http://www.cqc.org.uk/location/1-10858105298,1-2283290970,Willow Home Care Ltd,-,-,TF75AQ,52.636558,-2.448249,369762,304407,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-108920865,VLMKX,The Rylands Nursing and Residential Home,Y,Social Care Org,Residential social care,74 Forton Road,,Newport,TF10 8BT,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-108920865,1-101617737,Rylands Care Limited,-,-,TF108BT,52.777915,-2.374867,374810,320103,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001D,E01014174,30618,10
1-108920865,VLMKX,The Rylands Nursing and Residential Home,Y,Social Care Org,Residential social care,74 Forton Road,,Newport,TF10 8BT,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-108920865,1-101617737,Rylands Care Limited,-,-,TF108BT,52.777915,-2.374867,374810,320103,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001D,E01014174,30618,10
1-108920865,VLMKX,The Rylands Nursing and Residential Home,Y,Social Care Org,Residential social care,74 Forton Road,,Newport,TF10 8BT,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-108920865,1-101617737,Rylands Care Limited,-,-,TF108BT,52.777915,-2.374867,374810,320103,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001D,E01014174,30618,10
1-108920865,VLMKX,The Rylands Nursing and Residential Home,Y,Social Care Org,Residential social care,74 Forton Road,,Newport,TF10 8BT,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-108920865,1-101617737,Rylands Care Limited,-,-,TF108BT,52.777915,-2.374867,374810,320103,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001D,E01014174,30618,10
1-108920865,VLMKX,The Rylands Nursing and Residential Home,Y,Social Care Org,Residential social care,74 Forton Road,,Newport,TF10 8BT,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-108920865,1-101617737,Rylands Care Limited,-,-,TF108BT,52.777915,-2.374867,374810,320103,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001D,E01014174,30618,10
1-108920865,VLMKX,The Rylands Nursing and Residential Home,Y,Social Care Org,Residential social care,74 Forton Road,,Newport,TF10 8BT,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-108920865,1-101617737,Rylands Care Limited,-,-,TF108BT,52.777915,-2.374867,374810,320103,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001D,E01014174,30618,10
1-108934369,VLMKH,The Uplands at Oxon,Y,Social Care Org,Residential social care,The Uplands,"Clayton Way, Bicton Heath",Shrewsbury,SY3 8GA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,23/11/2022,Location,N,http://www.cqc.org.uk/location/1-108934369,1-101652373,Marches Care Limited,BD228,BRAND Bondcare,SY38GA,52.719272,-2.801421,345964,313815,Shrewsbury,Shropshire,Loton,Shropshire 014C,E01028970,18657,6
1-108934369,VLMKH,The Uplands at Oxon,Y,Social Care Org,Residential social care,The Uplands,"Clayton Way, Bicton Heath",Shrewsbury,SY3 8GA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,23/11/2022,Location,N,http://www.cqc.org.uk/location/1-108934369,1-101652373,Marches Care Limited,BD228,BRAND Bondcare,SY38GA,52.719272,-2.801421,345964,313815,Shrewsbury,Shropshire,Loton,Shropshire 014C,E01028970,18657,6
1-108934369,VLMKH,The Uplands at Oxon,Y,Social Care Org,Residential social care,The Uplands,"Clayton Way, Bicton Heath",Shrewsbury,SY3 8GA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,23/11/2022,Location,N,http://www.cqc.org.uk/location/1-108934369,1-101652373,Marches Care Limited,BD228,BRAND Bondcare,SY38GA,52.719272,-2.801421,345964,313815,Shrewsbury,Shropshire,Loton,Shropshire 014C,E01028970,18657,6
1-108934369,VLMKH,The Uplands at Oxon,Y,Social Care Org,Residential social care,The Uplands,"Clayton Way, Bicton Heath",Shrewsbury,SY3 8GA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,23/11/2022,Location,N,http://www.cqc.org.uk/location/1-108934369,1-101652373,Marches Care Limited,BD228,BRAND Bondcare,SY38GA,52.719272,-2.801421,345964,313815,Shrewsbury,Shropshire,Loton,Shropshire 014C,E01028970,18657,6
1-108934369,VLMKH,The Uplands at Oxon,Y,Social Care Org,Residential social care,The Uplands,"Clayton Way, Bicton Heath",Shrewsbury,SY3 8GA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,23/11/2022,Location,N,http://www.cqc.org.uk/location/1-108934369,1-101652373,Marches Care Limited,BD228,BRAND Bondcare,SY38GA,52.719272,-2.801421,345964,313815,Shrewsbury,Shropshire,Loton,Shropshire 014C,E01028970,18657,6
1-108934369,VLMKH,The Uplands at Oxon,Y,Social Care Org,Residential social care,The Uplands,"Clayton Way, Bicton Heath",Shrewsbury,SY3 8GA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,23/11/2022,Location,N,http://www.cqc.org.uk/location/1-108934369,1-101652373,Marches Care Limited,BD228,BRAND Bondcare,SY38GA,52.719272,-2.801421,345964,313815,Shrewsbury,Shropshire,Loton,Shropshire 014C,E01028970,18657,6
1-10894242787,,UK Sports Institute – Lilleshall,N,Independent Healthcare Org,Independent consulting doctors,Lilleshall National Sports Centre,"Nr. Newport, Shropshire",Newport,TF10 9LQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,01/03/2023,Location,N,http://www.cqc.org.uk/location/1-10894242787,1-187144249,UK Sports Institute,-,-,TF109LQ,52.748783,-2.359446,375834,316857,The Wrekin,Telford and Wrekin,Church Aston & Lilleshall,Telford and Wrekin 002A,E01014112,23917,8
1-10894242787,,UK Sports Institute – Lilleshall,N,Independent Healthcare Org,Independent consulting doctors,Lilleshall National Sports Centre,"Nr. Newport, Shropshire",Newport,TF10 9LQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,01/03/2023,Location,N,http://www.cqc.org.uk/location/1-10894242787,1-187144249,UK Sports Institute,-,-,TF109LQ,52.748783,-2.359446,375834,316857,The Wrekin,Telford and Wrekin,Church Aston & Lilleshall,Telford and Wrekin 002A,E01014112,23917,8
1-10894242787,,UK Sports Institute – Lilleshall,N,Independent Healthcare Org,Independent consulting doctors,Lilleshall National Sports Centre,"Nr. Newport, Shropshire",Newport,TF10 9LQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,01/03/2023,Location,N,http://www.cqc.org.uk/location/1-10894242787,1-187144249,UK Sports Institute,-,-,TF109LQ,52.748783,-2.359446,375834,316857,The Wrekin,Telford and Wrekin,Church Aston & Lilleshall,Telford and Wrekin 002A,E01014112,23917,8
1-10894242787,,UK Sports Institute – Lilleshall,N,Independent Healthcare Org,Independent consulting doctors,Lilleshall National Sports Centre,"Nr. Newport, Shropshire",Newport,TF10 9LQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,01/03/2023,Location,N,http://www.cqc.org.uk/location/1-10894242787,1-187144249,UK Sports Institute,-,-,TF109LQ,52.748783,-2.359446,375834,316857,The Wrekin,Telford and Wrekin,Church Aston & Lilleshall,Telford and Wrekin 002A,E01014112,23917,8
1-10894242787,,UK Sports Institute – Lilleshall,N,Independent Healthcare Org,Independent consulting doctors,Lilleshall National Sports Centre,"Nr. Newport, Shropshire",Newport,TF10 9LQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,01/03/2023,Location,N,http://www.cqc.org.uk/location/1-10894242787,1-187144249,UK Sports Institute,-,-,TF109LQ,52.748783,-2.359446,375834,316857,The Wrekin,Telford and Wrekin,Church Aston & Lilleshall,Telford and Wrekin 002A,E01014112,23917,8
1-10894242787,,UK Sports Institute – Lilleshall,N,Independent Healthcare Org,Independent consulting doctors,Lilleshall National Sports Centre,"Nr. Newport, Shropshire",Newport,TF10 9LQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,01/03/2023,Location,N,http://www.cqc.org.uk/location/1-10894242787,1-187144249,UK Sports Institute,-,-,TF109LQ,52.748783,-2.359446,375834,316857,The Wrekin,Telford and Wrekin,Church Aston & Lilleshall,Telford and Wrekin 002A,E01014112,23917,8
1-10958746288,VNJTM,ICCM Ltd - Telford,N,Social Care Org,Community based adult social care services,Grosvenor House,"Hollinswood Road, Central Park",Telford,TF2 9TW,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Requires improvement,01/07/2023,Location,N,http://www.cqc.org.uk/location/1-10958746288,1-138457455,Independent Community Care Management Limited,BD307,BRAND City and County Healthcare Group,TF29TW,52.685637,-2.442376,370193,309864,Telford,Telford and Wrekin,Oakengates & Ketley Bank,Telford and Wrekin 014B,E01014151,5680,2
1-10958746288,VNJTM,ICCM Ltd - Telford,N,Social Care Org,Community based adult social care services,Grosvenor House,"Hollinswood Road, Central Park",Telford,TF2 9TW,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,01/07/2023,Location,N,http://www.cqc.org.uk/location/1-10958746288,1-138457455,Independent Community Care Management Limited,BD307,BRAND City and County Healthcare Group,TF29TW,52.685637,-2.442376,370193,309864,Telford,Telford and Wrekin,Oakengates & Ketley Bank,Telford and Wrekin 014B,E01014151,5680,2
1-10958746288,VNJTM,ICCM Ltd - Telford,N,Social Care Org,Community based adult social care services,Grosvenor House,"Hollinswood Road, Central Park",Telford,TF2 9TW,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,01/07/2023,Location,N,http://www.cqc.org.uk/location/1-10958746288,1-138457455,Independent Community Care Management Limited,BD307,BRAND City and County Healthcare Group,TF29TW,52.685637,-2.442376,370193,309864,Telford,Telford and Wrekin,Oakengates & Ketley Bank,Telford and Wrekin 014B,E01014151,5680,2
1-10958746288,VNJTM,ICCM Ltd - Telford,N,Social Care Org,Community based adult social care services,Grosvenor House,"Hollinswood Road, Central Park",Telford,TF2 9TW,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,01/07/2023,Location,N,http://www.cqc.org.uk/location/1-10958746288,1-138457455,Independent Community Care Management Limited,BD307,BRAND City and County Healthcare Group,TF29TW,52.685637,-2.442376,370193,309864,Telford,Telford and Wrekin,Oakengates & Ketley Bank,Telford and Wrekin 014B,E01014151,5680,2
1-10958746288,VNJTM,ICCM Ltd - Telford,N,Social Care Org,Community based adult social care services,Grosvenor House,"Hollinswood Road, Central Park",Telford,TF2 9TW,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,01/07/2023,Location,N,http://www.cqc.org.uk/location/1-10958746288,1-138457455,Independent Community Care Management Limited,BD307,BRAND City and County Healthcare Group,TF29TW,52.685637,-2.442376,370193,309864,Telford,Telford and Wrekin,Oakengates & Ketley Bank,Telford and Wrekin 014B,E01014151,5680,2
1-10958746288,VNJTM,ICCM Ltd - Telford,N,Social Care Org,Community based adult social care services,Grosvenor House,"Hollinswood Road, Central Park",Telford,TF2 9TW,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,01/07/2023,Location,N,http://www.cqc.org.uk/location/1-10958746288,1-138457455,Independent Community Care Management Limited,BD307,BRAND City and County Healthcare Group,TF29TW,52.685637,-2.442376,370193,309864,Telford,Telford and Wrekin,Oakengates & Ketley Bank,Telford and Wrekin 014B,E01014151,5680,2
1-10982333142,,Foreveryoung Medical Aesthetics Shrewsbury Ltd,N,Independent Healthcare Org,Independent consulting doctors,"1 Parade Shops, The Parade",St Mary's Square,Shrewsbury,SY1 1DL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Requires improvement,09/11/2023,Location,N,http://www.cqc.org.uk/location/1-10982333142,1-10411429256,Foreveryoung Medical Aesthetics Shrewsbury Ltd,-,-,SY11DL,52.708627,-2.750679,349379,312594,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 019A,E01028946,16829,6
1-10982333142,,Foreveryoung Medical Aesthetics Shrewsbury Ltd,N,Independent Healthcare Org,Independent consulting doctors,"1 Parade Shops, The Parade",St Mary's Square,Shrewsbury,SY1 1DL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,09/11/2023,Location,N,http://www.cqc.org.uk/location/1-10982333142,1-10411429256,Foreveryoung Medical Aesthetics Shrewsbury Ltd,-,-,SY11DL,52.708627,-2.750679,349379,312594,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 019A,E01028946,16829,6
1-10982333142,,Foreveryoung Medical Aesthetics Shrewsbury Ltd,N,Independent Healthcare Org,Independent consulting doctors,"1 Parade Shops, The Parade",St Mary's Square,Shrewsbury,SY1 1DL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,09/11/2023,Location,N,http://www.cqc.org.uk/location/1-10982333142,1-10411429256,Foreveryoung Medical Aesthetics Shrewsbury Ltd,-,-,SY11DL,52.708627,-2.750679,349379,312594,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 019A,E01028946,16829,6
1-10982333142,,Foreveryoung Medical Aesthetics Shrewsbury Ltd,N,Independent Healthcare Org,Independent consulting doctors,"1 Parade Shops, The Parade",St Mary's Square,Shrewsbury,SY1 1DL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,09/11/2023,Location,N,http://www.cqc.org.uk/location/1-10982333142,1-10411429256,Foreveryoung Medical Aesthetics Shrewsbury Ltd,-,-,SY11DL,52.708627,-2.750679,349379,312594,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 019A,E01028946,16829,6
1-10982333142,,Foreveryoung Medical Aesthetics Shrewsbury Ltd,N,Independent Healthcare Org,Independent consulting doctors,"1 Parade Shops, The Parade",St Mary's Square,Shrewsbury,SY1 1DL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,09/11/2023,Location,N,http://www.cqc.org.uk/location/1-10982333142,1-10411429256,Foreveryoung Medical Aesthetics Shrewsbury Ltd,-,-,SY11DL,52.708627,-2.750679,349379,312594,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 019A,E01028946,16829,6
1-10982333142,,Foreveryoung Medical Aesthetics Shrewsbury Ltd,N,Independent Healthcare Org,Independent consulting doctors,"1 Parade Shops, The Parade",St Mary's Square,Shrewsbury,SY1 1DL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,09/11/2023,Location,N,http://www.cqc.org.uk/location/1-10982333142,1-10411429256,Foreveryoung Medical Aesthetics Shrewsbury Ltd,-,-,SY11DL,52.708627,-2.750679,349379,312594,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 019A,E01028946,16829,6
